0.0209734 0.45354
0.125841 0.431291
0.230708 0.409845
0.335575 0.391729
0.440442 0.373491
0.545309 0.357427
0.650176 0.341467
0.755043 0.328571
0.859911 0.316076
0.964778 0.303331
1.06965 0.293645
1.17451 0.28281
1.27938 0.273886
1.38425 0.265193
1.48911 0.255863
1.59398 0.248826
1.69885 0.241524
1.80372 0.23485
1.90858 0.228413
2.01345 0.222694
2.11832 0.216212
2.22318 0.212696
2.32805 0.206549
2.43292 0.20291
2.53779 0.198379
2.64265 0.19298
2.74752 0.189871
2.85239 0.186353
2.95725 0.182283
3.06212 0.17902
3.16699 0.17557
3.27186 0.172665
3.37672 0.17034
3.48159 0.166541
3.58646 0.164583
3.69132 0.160961
3.79619 0.159327
3.90106 0.156914
4.00593 0.153811
4.11079 0.151907
4.21566 0.150366
4.32053 0.147303
4.42539 0.145985
4.53026 0.14378
4.63513 0.141567
4.74 0.141026
4.84486 0.139194
4.94973 0.136993
5.0546 0.134635
5.15947 0.133812
5.26433 0.132561
5.3692 0.131081
5.47407 0.129575
5.57893 0.127235
5.6838 0.127167
5.78867 0.124864
5.89353 0.123486
5.9984 0.12196
6.10327 0.120953
6.20814 0.119257
6.313 0.118995
6.41787 0.116546
6.52274 0.116145
6.62761 0.114879
6.73247 0.113564
6.83734 0.112503
6.94221 0.112706
7.04707 0.109785
7.15194 0.108722
7.25681 0.108762
7.36167 0.10763
7.46654 0.10566
7.57141 0.105275
7.67628 0.10482
7.78114 0.10398
7.88601 0.102904
7.99088 0.1018
8.09575 0.101181
8.20061 0.100678
8.30548 0.0990019
8.41035 0.0985487
8.51521 0.0980813
8.62008 0.0972947
8.72495 0.0961751
8.82981 0.095497
8.93468 0.0938046
9.03955 0.0933754
9.14442 0.0929783
9.24928 0.0924272
9.35415 0.0914589
9.45902 0.0897874
9.56388 0.0887659
9.66875 0.0901355
9.77362 0.0891686
9.87849 0.0871082
9.98335 0.0873506
10.0882 0.086017
10.1931 0.0860948
10.298 0.0866366
10.4028 0.0845898
10.5077 0.0831248
10.6126 0.0833008
10.7174 0.0831363
10.8223 0.082309
10.9272 0.0815162
11.032 0.080002
11.1369 0.080607
11.2418 0.0795076
11.3466 0.078684
11.4515 0.0783833
11.5564 0.0776543
11.6612 0.0775045
11.7661 0.0767806
11.871 0.0766525
11.9758 0.0752302
12.0807 0.0752256
12.1856 0.075107
12.2904 0.0734898
12.3953 0.0737998
12.5002 0.0737278
12.605 0.0733329
12.7099 0.072864
12.8148 0.0717978
12.9196 0.0714395
13.0245 0.0709956
13.1294 0.0708357
13.2342 0.0700506
13.3391 0.069182
13.444 0.0694097
13.5488 0.0685126
13.6537 0.0686075
13.7586 0.0680276
13.8634 0.067231
13.9683 0.0662354
14.0732 0.0667202
14.178 0.0650664
14.2829 0.0654393
14.3878 0.0645449
14.4926 0.0652967
14.5975 0.0643232
14.7024 0.0634522
14.8072 0.0644558
14.9121 0.062802
15.017 0.0623588
15.1218 0.0630333
15.2267 0.0617672
15.3316 0.0616106
15.4364 0.0614872
15.5413 0.0613234
15.6462 0.0599878
15.751 0.0600433
15.8559 0.0596491
15.9608 0.0594509
16.0657 0.0586737
16.1705 0.0581573
16.2754 0.0587831
16.3803 0.0583008
16.4851 0.0575919
16.59 0.0568234
16.6949 0.0567042
16.7997 0.0568703
16.9046 0.0559641
17.0095 0.0551584
17.1143 0.0561812
17.2192 0.0544861
17.3241 0.0551555
17.4289 0.0542285
17.5338 0.0549392
17.6387 0.0538913
17.7435 0.0534477
17.8484 0.0531083
17.9533 0.0535385
18.0581 0.0531577
18.163 0.0524471
18.2679 0.0521131
18.3727 0.05132
18.4776 0.051324
18.5825 0.0515341
18.6873 0.0506359
18.7922 0.0504874
18.8971 0.0503828
19.0019 0.0495128
19.1068 0.0501201
19.2117 0.049842
19.3165 0.0492439
19.4214 0.0489106
19.5263 0.0491589
19.6311 0.0491432
19.736 0.0482784
19.8409 0.0487881
19.9457 0.0485129
20.0506 0.0475208
20.1555 0.0475478
20.2603 0.0469087
20.3652 0.0462831
20.4701 0.0469176
20.5749 0.0466126
20.6798 0.0459494
20.7847 0.0454622
20.8895 0.0456351
20.9944 0.0455702
21.0993 0.0450512
21.2041 0.0443994
21.309 0.0445567
21.4139 0.0448072
21.5187 0.0444683
21.6236 0.0437838
21.7285 0.0430216
21.8333 0.0439775
21.9382 0.0434404
22.0431 0.043788
22.1479 0.0426826
22.2528 0.0422976
22.3577 0.0422964
22.4625 0.0429071
22.5674 0.041582
22.6723 0.0412757
22.7771 0.0410998
22.882 0.0413163
22.9869 0.0415929
23.0917 0.0406273
23.1966 0.0407476
23.3015 0.0406876
23.4063 0.0403096
23.5112 0.0407806
23.6161 0.0398711
23.721 0.0397571
23.8258 0.0391459
23.9307 0.0395403
24.0356 0.0389009
24.1404 0.0385298
24.2453 0.039288
24.3502 0.0387302
24.455 0.0382343
24.5599 0.038308
24.6648 0.0377815
24.7696 0.0375732
24.8745 0.037796
24.9794 0.0376984
25.0842 0.0373396
25.1891 0.0382838
25.294 0.036623
25.3988 0.0373435
25.5037 0.0371122
25.6086 0.0363082
25.7134 0.0365441
25.8183 0.0354122
25.9232 0.0366157
26.028 0.0350381
26.1329 0.0359734
26.2378 0.0357675
26.3426 0.0358175
26.4475 0.0351582
26.5524 0.0358741
26.6572 0.0348886
26.7621 0.035304
26.867 0.0343322
26.9718 0.0341419
27.0767 0.0348419
27.1816 0.0336538
27.2864 0.0334955
27.3913 0.0334333
27.4962 0.03246
27.601 0.0333717
27.7059 0.033944
27.8108 0.0324327
27.9156 0.0330293
28.0205 0.032191
28.1254 0.032476
28.2302 0.0332127
28.3351 0.0319907
28.44 0.0323788
28.5448 0.0325471
28.6497 0.0316203
28.7546 0.032066
28.8594 0.0309022
28.9643 0.0316523
29.0692 0.0308451
29.174 0.0310178
29.2789 0.0307708
29.3838 0.0313332
29.4887 0.0309593
29.5935 0.0298505
29.6984 0.0307637
29.8033 0.0298003
29.9081 0.0305783
30.013 0.0304746
30.1178 0.029915
30.2227 0.0301971
30.3276 0.0286005
30.4324 0.0292671
30.5373 0.0293555
30.6422 0.0288956
30.7471 0.0289393
30.8519 0.0290314
30.9568 0.0291648
31.0617 0.0287232
31.1665 0.0286819
31.2714 0.0282882
31.3763 0.0281824
31.4811 0.0284404
31.586 0.0284357
31.6909 0.0284035
31.7957 0.0273723
31.9006 0.028263
32.0055 0.0282275
32.1103 0.0280596
32.2152 0.0273486
32.3201 0.0271497
32.4249 0.0270371
32.5298 0.0272138
32.6347 0.0268749
32.7395 0.0260064
32.8444 0.0260025
32.9493 0.0268034
33.0541 0.0266466
33.159 0.0266519
33.2639 0.0263038
33.3687 0.025992
33.4736 0.0257815
33.5785 0.0258317
33.6833 0.0250065
33.7882 0.0253123
33.8931 0.026313
33.9979 0.0256605
34.1028 0.0252086
34.2077 0.0253652
34.3125 0.0248574
34.4174 0.0258862
34.5223 0.0246244
34.6271 0.0243649
34.732 0.0260364
34.8369 0.0247996
34.9417 0.0244683
35.0466 0.0241966
35.1515 0.0248083
35.2563 0.0242427
35.3612 0.0244604
35.4661 0.0244686
35.5709 0.023507
35.6758 0.0226355
35.7807 0.0250874
35.8855 0.0236112
35.9904 0.0233561
36.0953 0.0226077
36.2001 0.0239344
36.305 0.0240184
36.4099 0.0230292
36.5147 0.0238656
36.6196 0.0230704
36.7245 0.0229275
36.8293 0.0226013
36.9342 0.0228282
37.0391 0.0224707
37.144 0.0220688
37.2488 0.0228595
37.3537 0.0223402
37.4586 0.0226473
37.5634 0.0218844
37.6683 0.0212377
37.7731 0.0227458
37.878 0.0213831
37.9829 0.0217133
38.0878 0.0224544
38.1926 0.0222453
38.2975 0.0219677
38.4024 0.0220249
38.5072 0.02182
38.6121 0.0221987
38.717 0.0217041
38.8218 0.02166
38.9267 0.0211246
39.0316 0.0200213
39.1364 0.0210675
39.2413 0.0210967
39.3462 0.0211675
39.451 0.0214998
39.5559 0.0203799
39.6608 0.0206397
39.7656 0.0206443
39.8705 0.0205438
39.9754 0.0210045
40.0802 0.0203631
40.1851 0.0204478
40.29 0.0205407
40.3948 0.0208486
40.4997 0.0195902
40.6046 0.0200966
40.7094 0.0203938
40.8143 0.0187428
40.9192 0.0196401
41.024 0.0202876
41.1289 0.0199741
41.2338 0.0211069
41.3386 0.0202519
41.4435 0.0191007
41.5484 0.019067
41.6532 0.0191298
41.7581 0.0193914
41.863 0.0197601
